user_id,book_id_list
98910,"2200455,1825848,3989056,2214811,2604421,2854876,2486212,1918727,446229,2759493,2592020,2407015,2525634,4411279,716862,2209477,2573241,473795,1037723,2351675"
99311,"431508,2523793,2216349,2575827,867246,1918727,2294752,4552681,1726761,454134,531001,1856383,1240867,2449615,684877,2351675,434096,2297476,23204,2214808"
99650,"466174,2358407,477264,2065030,269292,1372336,4228186,2404069,511822,2614362,521832,6892,103890,428685,5093329,130808,4809379,4969489,5063167,5084155"
99751,"1276417,430797,2485642,1763962,657318,2121783,1510247,4127287,318180,1278146,380278,444905,2326743,2448177,456896"
99880,"431130,2145758,2388641,1593466,1785776,1121649,722880,2388640,1727705,625734,454134,420807,716862,1101948,2209477,272375,1118435,8369,1757592,2580687"
100421,"2145175,113763,37177,2388642,2388641,3534874,459282,2186305,2077927,2587281,2459218,2694518,625734,2452390,2347744"
100890,"458446,2358975,1307955,478863,430759,2473276,521290,2310192,460828,4127287,1316896,325507,474322,2553750,431052,2587283,2985877,2404069,473971,2442872"
101131,"1298391,3040795,1267118,1716326,2311691,851763,117264,2530936,532060,1957882,2195100,2879044,2880550,1897536,2286863,2019613,2077927,2525634,2425268,710846"
101330,"2236294,1074574,1779866,2113055,2233849,2599190,2356900,2186305,446229,681470,722880,389215,716862,166554,4343755,5006032,8369"
101370,"304428,490598,1902534,4210483,1727705,1726761,1612347,625734,317,2465924,1037723,8467358,181149,2347744,253112,308364,567105,364144,1968152,220899"
102371,"286907,188866,1033732,2301271,722880,103890,420807,2209477,1858824,320821,4775425,1074594,2254913,998313,1727705,220899,2062812,2042862,361683,1752010"
103651,"101441,563370,2041267,2141875,5321515,212618,545784,36960,1876718,389215,5679028,316274,7804328,1035814,1858824,2247538,8467358,4210483,8369,181149"
104231,"273964,535707,2600001,2599190,11936,2486212,1345763,311412,2372666,1858824,306238,1350395,389215,800684,8467358,316274,3026,1947821,536767"
104581,"2437961,2234272,1321116,2327243,3986770,2578149,2303346,1121649,4394638,4765906,4880404,5136811,8383829,688545,2423288,3299719,4380031,4742035,1118435,2254913"
104880,"1253683,1897497,2474458,1314432,995923,2223143,1901241,317,681470,828221,4490635,4637551,103890,420807,2254913"
104931,"424004,2142446,1033732,1593466,2575827,2287749,485757,1785776,1902534,1462299,103890,7804328,1757592,531001,1727705,2580687,23204,1208156,536767,1593487"
105181,"392766,685915,496731,1718746,2552058,2285402,2248720,33078,1383813,8467358,317,2254913,4618816,8369,800684"
105360,"2606099,1408612,520660,483769,214078,2286863,2300795,463181,2231328,1785776,2364305,722880,716862,1163326,2524593,28302,2573241,434096,2186982,2062812"
105531,"6217021,1239524,3208651,18790,2575827,867246,1918727,1836702,1858824,1902534,722880,2465924,1350395,1240867,2046961,562546,8369,5143300,2448177,2141878"
106261,"892049,977650,78637,315223,1932068,850574,2478341,903020,1817425,520948,531550,6892,2604618,473795,4210483,2352976"
106340,"2716,476688,562680,1280001,5184805,2604672,683986,2374976,39248,2295424,1035814,625734,420807,1769545,428685,1858824,1046376,361725,181149,308364"
106940,"438835,2196814,2328822,3248050,2390160,1723221,2478040,2107095,3372019,1319259,840500,2286120,2141951,822326,2180196,3534874,4528741,765696,986231,4779871"
107850,"864370,453410,2883814,2579670,455905,2276715,304458,4020286,2604421,2391765,2467103,931342,2458413,1251601,463181,4627702,4552681,4684900,4731400,4759612"
107970,"2251382,309421,2334769,2577789,2268174,839851,2214811,2486212,2186305,1037723,3113920,681470,716862,2525634,2524593,2209477,1098150,305091,272375,1074594"
108050,"2314217,9567,2855425,2219783,1892378,2169237,2145175,113763,2805259,3758968,37177,2576886,108504,1267363,479207,1304162,2882332,468389,1240867,516750"
108210,"1338435,2279417,1071448,2288493,2945878,1765058,2260829,4298218,2135525,459282,2930800,4786513,5102980,480568,512737,518157,3075385,2373399,4760008,308364"
108770,"1763962,2465183,2486500,438072,320187,2528285,620871,317337,2321956,1462299,681470,1035814,420807,1612347,8467358,468389,1968152,2448177,2042862,2141878"
108940,"2939287,31876,437626,2300795,1121649,1609097,716862,103890,1118435,1968152,428685,1727705,2303346,2352976,1720918,567105,25357,220899,2349719,364144"
109090,"3262102,879288,2171857,2360345,2221677,2610498,254097,2420390,2563979,2295424,490598,681470,433856,1035814,2633172,2209477,4643818,588512,2254913,2351675"
109400,"316841,455521,2441836,2321956,126927,1785776,485757,2534924,1035814,311412,428685,1858824,1350395,2294752,145975,1101948,305091,1074594,971769"
109650,"4860706,2143122,466910,2606103,31876,11623,433856,33078,476483,5428,716862,709075,2209477,8467358,25357,1074594,1968152,8369,715,481572"
109700,"2531639,1560733,625220,78643,370,2443673,521832,538999,2300795,126927,2587281,2459218,2424516,1785776,1350395,2485599,2388640,8369,4210483,868187"
109801,"4177156,569925,901302,1353512,464534,2486212,317,1902534,2592020,6892,828221,103890,420807,1037723,272375,998313,1214828"
109841,"4268824,2274394,2441836,2321956,2458413,2287749,2019613,2318816,446229,196603,2077927,681470,6892,306238,2534924,1858824,181149,145975,166554,2454485"
109951,"2377357,5830,1968147,30117,11623,306238,473795,2303346,2297476,33078,216878,166554,361725,8467358,305091,2377355,1653700,1968152,1273942,481572"
109971,"2466668,2316721,307900,1303351,27661,2342922,2550423,2232332,1848808,2327743,36960,2236358,2473996,867246,2300795,2855299,2580403,452703"
110471,"1726328,306957,2527680,2458413,2287749,2407015,698509,428685,4626976,465520,349919,4631950,4742035,493051,2437598,909437,716862,181149,2351675,2573241"
110940,"458446,2373061,584,184727,199275,2599190,473795,428685,1769545,1858824,2372666,2303346,2101235,567105,364144,2350989"
111180,"840892,522689,35994,840891,35995,102466,2879581,4296223,459282,681470,531550,2534924,454134,103890,2209477,4876945,145975,305091,181149"
111221,"2186276,2254910,3802411,2476202,2576540,2575011,3462037,3892480,2599190,254097,2300795,681470,103890,1769545,253112,1858824,272375,4245322,4775173,483361"
111250,"5066347,572338,2486212,2295424,716862,1350395,2424516,5679028,316274,1858824,428685,2485599,709075,305091,272375,8369,1098150,5143300,2388640,2062812"
111440,"1876770,1751315,1557718,246137,632196,1075268,289257,450252,2356900,446229,2077927,1856383,2424516,716862,4813507,473795,2352976"
111600,"847112,2231608,305775,436172,746106,2189558,2199499,1788490,430759,2579670,2172844,5806756,3956962,1717037,308155,2291653,2438713,1318478,2476171,2590119"
111850,"2855779,485161,2302083,1271808,2463719,2575827,867246,2356900,2300795,1918727,681470,33078,1858824,716862,2209477,1968152,2214808,998313,1947821,481572"
112521,"218087,459700,319502,2350673,322513,2556541,1677096,325928,2256550,3878263,171250,2204494,2380478,33627,460561,4764856,161507,188385,2221900,552382"
113330,"2192307,168663,179879,2334112,2588281,1338048,1725919,2599190,2300795,485757,722880,1035814,4210483,361725,1740965,272375,564913,434096,2214808,2541759"
113341,"2428706,1298391,1890373,666670,426811,2410782,1442746,309002,2571722,2145912,2546313,2407896,468724,4127287,2051720,15311,397490,697036,308818,311607"
113400,"2580468,309421,3001768,2476564,3433819,1892427,2332590,2464141,2229477,2469397,2575827,2300795,1918727,3473176,2912077,4784308,4572505,389012,2214808"
114330,"304936,431692,559,3786424,2532054,2370751,2600001,2599190,2592020,1785776,4360492,2588052,4876090,4881292,4700653,4182604,2347744"
114740,"1930294,1462245,2311691,308125,5227168,2357136,2533501,2522356,2600366,4000258,1281882,2164891,321527,1222953,2182094,2474458,473132,210085,2571727,2959600"
114750,"2382555,2530551,3956962,2439966,2577789,2283303,2309600,2588337,1365000,2467103,2214811,2575023,2344515,2486212,3113920,1918727,2573241,3773965,2101235,716862"
115150,"4018390,452571,2079137,244794,34319,1816471,172909,4227847,840500,2286120,438783,2614362,313569,463181,681470,1856383,28302,971769,2038256,321553"
115280,"448008,1242503,222041,4133308,196683,2382569,2209525,1068877,2131332,1785776,4631788,1858824,716862,1707342,181149,8369,2254913,2448177"
116441,"2088040,430797,1281959,432800,448008,2364500,2596602,2473078,2608564,1281957,2575827,3113920,5220724,490598,316274,2247538,4686493,2101235,102452,166913"
116461,"2365864,461918,2442872,1307924,1769543,2231328,7804328,1968152,306698,531550,2424516,317,306238,4633909,454134,420807,166554,10480,1612347,5143300"
116510,"657222,2261489,449072,199268,449274,1779866,2113055,2233849,2420390,2486212,170357,2077927,389215,5679028,1035814,2129220,716862,1118435,8369,1720918"
117520,"1352957,2327549,2448614,471599,2580411,2289140,2354756,2460379,3730510,3994630,3611623,2604632,2606979,3113920,2371625,586163,3767077,5556895,2465454,1375681"
118131,"1706507,96964,2575827,2231328,1918727,485757,420807,1727705,1350395,8378,317,1362074,2254913,5143300,1947821,364144,2214808,567105,2062812,1385630"
118160,"2926975,1380964,3893974,2332590,2229477,2251771,1281957,2854876,2180196,2469397,3756355,2599190,2759493,722880,1856383,454134,1858824,473795,1876718,2351675"
118781,"1932068,619933,369816,5026447,2388641,1670299,28060,2770245,1326209,1239169,126927,6892,2485599,145975,8369,181149,2454485,3026,800684,2214808"
118790,"577473,434864,2444057,3174133,823471,3068185,2430893,467478,3190132,3769120,2362695,2019613,2195786,5968024,4257181,5027632,3593275,2232471,491653,5077414"
118791,"1056685,1007643,671011,304428,1918727,2077927,681470,2186305,1785776,1121649,2424516,389215,454134,1037723,1101948,828221,1046376,5143300,2062812"
119031,"829127,2598359,322950,2462198,20,614887,2368325,1360858,986361,1266045,6892,166554,2077927,1902534,1035814,454134,2129220,1101948,2349719,1947821"
119131,"2429154,458446,461364,2145207,2077357,689461,2145939,1128716,197848,2321956,395324,2770245,3756355,2287749,1035814,181149,145975"
119210,"281919,104714,444256,2404789,4379539,1767256,11936,254097,2186305,681470,6892,490598,1350395,1902534,1798025,389215,716862,4795015,178455,2139844"
119260,"447400,2193265,4390105,3011488,922970,634493,2379664,2042762,1035814,28302,716862,1726761,4713895,145975,473795,2254913,2347744,5679028,8369,1385630"
119340,"2193495,438783,2614362,2300795,6892,2077927,681470,2424516,2465924,317,103890,625734,1769545,272375,709075,473795,971769,2214808,112572"
119440,"402609,545784,36960,572338,2214811,2286863,2446042,2486212,531550,2525634,308364,1858824,5679028,316274,2407015,1462299,2524593,305091,2101235"
119730,"2340974,3758968,2563979,2599190,4533115,2019613,2077927,490598,433856,681470,1035814,103890,454134,1858824,1046376,272375,2254913,998313,1214828,220899"
119801,"2362320,2527559,2453100,2599190,254097,2420390,2770245,2231328,1858824,389215,531550,1836702,316274,8369,1588007,971769,2448177,2042862"
120201,"2259831,2347723,15088,1680892,2539202,507478,2131332,1446974,2486212,2407015,681470,716862,2524593,103890,1037723,1098150,305091,272375,181149,1198119"
120501,"1126394,2531639,399718,3114184,2344244,2053462,3437815,2371552,2375300,985164,2311845,2903557,2468095,4369537,171203,2300795,2525068,2453154,2607410,3103324"
120670,"2459166,1510574,586672,4025413,716862,2209477,420807,709075,531550,433856,6892,722880,625734,428685,8467358,2101235,1098150,536767,2042862,715"
120690,"222167,2369118,3996787,18790,2523793,2216349,2286863,2575827,867246,1918727,625734,428685,1350395,1862295,1240867,610508,2214808,2364305,2352976,998313"
120890,"2603226,1892427,3893974,1380964,614887,39248,2469397,840500,3862957,2286120,2180196,1281957,2599190,103890,716862,454134,4131514,4171417,2294752,1947821"
121110,"1990736,1717845,857120,32273,321081,198881,269295,2390720,132496,2460999,458860,3756355,1101948,620361,7804328,531001,361725,2580687,23204,1593487"
121361,"867174,1349315,440210,1166640,1817498,1625595,104900,117509,2214811,140661,1871112,2135525,2486212,2525634,2077927,1798025,1037723,4813507,253112"
121421,"1235522,440406,487199,317968,2444431,2251423,2993401,2239648,306600,2322224,2958385,4421068,4713889,2525634,5013649,3769114,3442753,4881385,1369843,428685"
121521,"2308013,18790,1871112,2523793,2575827,867246,2300795,33078,1856383,5679028,316274,389215,2465924,709075,28302,8369,2214808,1947821,220899,2141878"
121731,"270680,2373814,1670299,2463719,1785776,531550,5174860,2471110,2971657,709075,722880,1836702,145975,625734,8467358,272375,8369,998313"
122581,"901710,2340095,2288171,4183999,1670299,840500,2286120,2180196,1836702,1858824,2129220,2534924,8336450,2303346,305091,181149,1214828,2448177"
122731,"878465,1704539,2141951,867246,2300795,2599190,2231328,490598,2541759,531550,181149,103890,485757,984413,610508,4210483,2347744,434096,1947821,321323"
123761,"1306496,1871112,2473996,2523793,2575827,867246,2300795,2356900,2465924,1609097,2129220,1240867,2372666,361725,1118435,2294752,28302,1947821,220899,2071831"
123891,"2107106,30117,11623,2300795,722880,716862,6892,4715851,2209477,2534924,420807,2465924,2303346,305091,2254913,1098150,2349719,1968152,2352976,2214808"
124110,"321298,584,184727,229969,483465,2180196,2600001,2300795,2186305,2295424,1785776,6892,428685,709075,434096,2347744"
124450,"2522356,2226664,2555490,834897,200343,3893974,1380964,2054930,840500,2286120,826458,1079,2327370,1281957,2321956,2458413,2930800,3113920"
125301,"1202118,443649,1796985,2599190,6892,216878,1727705,1593487,420807,8378,1858824,317,8467358,1101948,305091,2352976,1968152,536767,715,2071831"
126410,"1228057,2214680,2251382,3954634,97933,1138629,2606165,1270373,450672,2199527,1097776,2525661,2305034,2553809,4535956,2425319,2424257,2486212,4400950,4566454"
126621,"2064749,171255,2291710,1779866,2113055,2233849,2473507,2446042,2458413,2300795,531550,722880,1240867,2372666,1858824,2534924,1836702,1350395,434096"
128231,"4000258,118267,1670299,1271808,2525634,1037723,2186305,1609097,145975,490598,2077927,1785776,531001,103890,1035814,625734,166554,272375,2101235,868187"
128270,"456542,113135,2405493,962441,501895,962437,254097,2370751,2599190,2186305,170357,1046376,166554,1350395,454134,531001,1769545,1101948,2580687"
128581,"610015,283586,1670299,2473507,2236323,1918727,2599190,1858824,2214808,1609097,1968152,1785776,620361,306238,428685,8369,2448177,1273942"
128631,"1415586,2358975,442320,4177156,6352651,1280617,2600001,254097,437626,306238,454134,103890,2588024,2303346,2347744,2254913,1074594,567105,220899,364144"
129081,"2204362,254150,1742494,2199314,1892427,4528615,2463590,490598,306238,1726761,1769545,454134,170357,34134,28302"
129120,"894002,379685,1360858,620361,2077927,681470,651193,625734,5129131,716862,1037723,305091,2294752,181149,2254913,1074594,308364,2349719,1385630,1720918"
129631,"2368325,126927,203922,311412,2295424,1046376,2592020,33078,166554,28302,722880,1726761,716862,625734,428685,1350395,1037723,272375,6609733,308364"
130690,"2277695,2145207,689461,2274394,2341532,2458413,446229,1902534,681470,722880,7804328,716862,468389,1350395,2209477,145975,305091,181149,8369,25357"
130741,"2088040,1316500,2362532,2233082,2542026,2473078,2214811,2608564,2286863,1446974,2486212,2407015,3785635,4582531,2524593,4642117,1350395,2351675"
131600,"2249385,541950,527939,308422,2130370,314566,2460458,282250,1271209,1254912,458144,4407451,1229855,166884,538999,1779866,2113055,2233849,2570759,4371001"
131980,"2437961,2381245,221176,4151263,4317214,840500,2286120,2854876,2180196,2300795,2295424,2759493,3784654,3444913,4365838,428685,1037723,1118435,8369"
132030,"1449648,1826777,237029,1093633,1421396,282223,126145,1827664,20027,852079,464534,634493,681470,625734,2209477,2294752,2254913,364144,567105,1720918"
132550,"2580468,118581,478773,2233082,3758968,18628,1850449,2770245,2770246,2300795,1785776,716862,5027680,103890,5041336,4783621,5095009,2101235,308364,958307"
132780,"3229138,901302,1353512,2443673,535707,2214811,2286863,2486212,2356900,4461433,420807,716862,1037723,2534924,2573241,25357,1653700,536767,1318691,715"
133461,"7022,1703909,1325745,2463590,1271808,661567,126927,2186305,1350395,306238,2424516,490598,433856,2407015,4558900,4621738,181149,998313,868187"
134161,"2127723,1747983,2460999,2599190,11936,2486212,126927,1785776,2592020,2573241,828221,10480,1727705,6034,716862,2347744,2351675,998313,5679028"
134670,"310615,2525028,2251665,614887,39248,2463719,2592020,716862,2318816,2077927,1462299,306238,103890,625734,709075,305091,2364305,28302,2042862,1385630"
134700,"657318,2571359,2341451,2251427,2600366,5806756,2553756,4599943,559075,2231587,311266,3156262,2879581,1524423,3959134,2912968,11623,436237,2546317,4025413"
